timestamp,model,perspective,test_type,gt_name,size_mb,fps,ram_max_gb,vram_used_mib,vram_free_mib,gpu_util_pct
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-55,7.45,16.00,0.03,717,31471,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-56,7.08,16.00,0.03,723,31465,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-57,10.23,16.00,0.03,723,31465,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-58,7.48,16.00,0.03,724,31464,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-59,13.02,16.00,0.03,708,31480,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-60,8.25,16.00,0.03,728,31460,6
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-61,8.99,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-62,10.76,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-63,10.30,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-64,7.97,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-65,8.24,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-66,9.88,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-67,11.73,16.00,0.03,728,31460,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-68,12.53,16.00,0.03,732,31456,10
2026-06-18T09:14:17,dreamx-world_ar,1st_data,mem_test,data-69,8.61,16.00,0.03,732,31456,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mem_test,data-70,8.95,16.00,0.03,734,31454,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mem_test,data-71,8.36,16.00,0.03,734,31454,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mem_test,data-72,16.39,16.00,0.03,734,31454,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mem_test,data-73,6.83,16.00,0.03,720,31468,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mem_test,data-74,8.06,16.00,0.03,720,31468,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-25,6.50,16.00,0.03,720,31468,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-26,10.00,16.00,0.03,720,31468,7
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-27,6.75,16.00,0.03,720,31468,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-28,6.82,16.00,0.03,720,31468,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-29,8.26,16.00,0.03,720,31468,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-30,9.28,16.00,0.03,720,31468,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-31,6.93,16.00,0.03,733,31455,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-32,9.89,16.00,0.03,732,31456,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-33,6.96,16.00,0.03,729,31459,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-34,10.15,16.00,0.03,729,31459,3
2026-06-18T09:14:18,dreamx-world_ar,1st_data,mirror_test,data-35,8.41,16.00,0.03,729,31459,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-36,6.93,16.00,0.03,740,31448,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-37,5.91,16.00,0.03,741,31447,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-38,15.71,16.00,0.03,741,31447,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-39,11.53,16.00,0.03,741,31447,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-40,10.78,16.00,0.03,745,31443,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-41,13.83,16.00,0.03,745,31443,6
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-42,6.62,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-43,7.19,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-44,7.97,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-45,8.45,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-46,7.46,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-47,13.43,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-48,7.93,16.00,0.03,745,31443,9
2026-06-18T09:14:19,dreamx-world_ar,1st_data,mirror_test,data-49,7.32,16.00,0.03,745,31443,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-50,8.02,16.00,0.03,745,31443,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-51,9.05,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-52,9.06,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-53,8.21,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-54,6.11,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-55,6.61,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-56,6.29,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-57,9.33,16.00,0.03,767,31421,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-58,6.56,16.00,0.03,768,31420,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-59,12.02,16.00,0.03,768,31420,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-60,7.09,16.00,0.03,768,31420,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-61,7.66,16.00,0.03,753,31435,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-62,11.64,16.00,0.03,751,31437,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-63,9.57,16.00,0.03,750,31438,6
2026-06-18T09:14:20,dreamx-world_ar,1st_data,mirror_test,data-64,7.76,16.00,0.03,749,31439,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-65,10.33,16.00,0.03,745,31443,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-66,8.33,16.00,0.03,736,31452,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-67,11.49,16.00,0.03,732,31456,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-68,13.49,16.00,0.03,732,31456,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-69,7.31,16.00,0.03,731,31457,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-70,7.72,16.00,0.03,748,31440,5
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-71,8.12,16.00,0.03,751,31437,7
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-72,10.76,16.00,0.03,748,31440,7
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-73,6.20,16.00,0.03,748,31440,7
2026-06-18T09:14:21,dreamx-world_ar,1st_data,mirror_test,data-74,7.38,16.00,0.03,748,31440,7
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-125-0.8x-175,14.65,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-126-1.2x-225,12.76,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-127-1.4x-250,9.76,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-128-1.4x-250,14.85,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-129-0.6x-150,13.40,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-130-1.0x-200,13.65,16.00,0.05,643,31545,2
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-131-1.4x-250,11.38,16.00,0.05,638,31550,0
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-132-0.6x-150,10.48,16.00,0.05,653,31535,0
2026-06-18T11:19:47,dreamx-world_ar,3rd_data,action_space_test,data-133-0.8x-175,9.53,16.00,0.05,650,31538,0
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-134-0.8x-175,10.17,16.00,0.05,650,31538,0
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-135-0.6x-150,14.48,16.00,0.05,650,31538,0
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-136-1.4x-250,16.54,16.00,0.05,662,31526,0
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-137-1.2x-225,10.21,16.00,0.05,662,31526,0
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-138-1.0x-200,15.34,16.00,0.05,662,31526,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-139-0.8x-175,13.86,16.00,0.05,662,31526,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-140-1.2x-225,15.15,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-141-1.2x-225,10.22,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-142-0.8x-175,11.78,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-143-1.0x-200,9.85,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-144-1.0x-200,11.44,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-145-1.2x-225,9.10,16.00,0.05,664,31524,2
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-146-1.4x-250,10.07,16.00,0.05,663,31525,1
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-147-0.8x-175,10.22,16.00,0.05,647,31541,1
2026-06-18T11:19:48,dreamx-world_ar,3rd_data,action_space_test,data-148-0.6x-150,9.68,16.00,0.05,647,31541,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,action_space_test,data-149-1.0x-200,9.06,16.00,0.05,647,31541,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-150,11.53,16.00,0.05,662,31526,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-151,9.62,16.00,0.05,677,31511,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-152,8.82,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-153,10.58,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-154,9.37,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-155,8.87,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-156,10.90,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-157,11.50,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-158,12.47,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-159,10.64,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-160,9.26,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-161,13.00,16.00,0.05,692,31496,1
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-162,16.18,16.00,0.05,692,31496,0
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-163,9.88,16.00,0.05,692,31496,0
2026-06-18T11:19:49,dreamx-world_ar,3rd_data,mem_test,data-164,9.21,16.00,0.05,692,31496,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-165,10.83,16.00,0.05,692,31496,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-166,12.74,16.00,0.05,692,31496,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-167,7.49,16.00,0.05,692,31496,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-168,7.10,16.00,0.05,692,31496,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-169,14.69,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-170,10.40,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-171,13.64,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-172,10.44,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-173,7.65,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-174,6.72,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-175,8.84,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-176,10.72,16.00,0.05,692,31496,1
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-177,13.01,16.00,0.05,691,31497,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-178,15.39,16.00,0.05,691,31497,0
2026-06-18T11:19:50,dreamx-world_ar,3rd_data,mem_test,data-179,9.58,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-180,8.69,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-181,11.17,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-182,11.62,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-183,9.26,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-184,8.73,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-185,7.75,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-186,14.72,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-187,8.94,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-188,8.82,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-189,12.05,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-190,8.64,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-191,8.79,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-192,11.80,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-193,13.43,16.00,0.05,691,31497,0
2026-06-18T11:19:51,dreamx-world_ar,3rd_data,mem_test,data-194,8.93,16.00,0.05,690,31498,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mem_test,data-195,10.70,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mem_test,data-196,14.62,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mem_test,data-197,13.27,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mem_test,data-198,8.44,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mem_test,data-199,13.29,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-150,9.23,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-151,7.62,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-152,8.21,16.00,0.05,689,31499,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-153,8.85,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-154,8.82,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-155,8.11,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-156,9.66,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-157,9.99,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-158,10.12,16.00,0.05,688,31500,0
2026-06-18T11:19:52,dreamx-world_ar,3rd_data,mirror_test,data-159,9.19,16.00,0.05,688,31500,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-160,11.11,16.00,0.05,688,31500,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-161,9.18,16.00,0.05,688,31500,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-162,10.65,16.00,0.05,688,31500,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-163,8.21,16.00,0.05,672,31516,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-164,10.23,16.00,0.05,672,31516,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-165,8.62,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-166,10.26,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-167,7.14,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-168,6.71,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-169,10.96,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-170,9.29,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-171,11.19,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-172,8.07,16.00,0.05,672,31516,1
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-173,7.85,16.00,0.05,672,31516,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-174,6.20,16.00,0.05,671,31517,0
2026-06-18T11:19:53,dreamx-world_ar,3rd_data,mirror_test,data-175,8.80,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-176,11.11,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-177,14.50,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-178,14.27,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-179,8.31,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-180,8.13,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-181,10.32,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-182,8.04,16.00,0.05,671,31517,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-183,9.77,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-184,8.09,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-185,7.98,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-186,11.89,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-187,10.60,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-188,8.42,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-189,10.16,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-190,7.69,16.00,0.05,669,31519,0
2026-06-18T11:19:54,dreamx-world_ar,3rd_data,mirror_test,data-191,8.13,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-192,9.75,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-193,12.59,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-194,8.59,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-195,9.82,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-196,16.76,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-197,10.98,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-198,7.76,16.00,0.05,669,31519,0
2026-06-18T11:19:55,dreamx-world_ar,3rd_data,mirror_test,data-199,9.98,16.00,0.05,669,31519,0
2026-06-23T11:01:40,hy-worldplay,1st_data,action_space_test,data-0-1.0x-200,0.11,24.00,0.04,608,31580,2
2026-06-23T11:40:53,hy-worldplay,1st_data,action_space_test,data-1-1.0x-200,0.15,24.00,0.04,569,31619,4
2026-06-23T11:46:05,hy-worldplay,1st_data,action_space_test,data-10-0.8x-125,0.10,24.00,0.00,710,31478,5
2026-06-23T11:51:22,hy-worldplay,1st_data,action_space_test,data-11-1.4x-250,0.11,24.00,0.02,677,31511,4
2026-06-23T11:56:58,hy-worldplay,1st_data,action_space_test,data-12-1.2x-225,0.13,24.00,0.02,760,31428,3
2026-06-23T12:02:05,hy-worldplay,1st_data,action_space_test,data-13-1.4x-250,0.21,24.00,0.02,696,31492,1
2026-06-23T12:08:10,hy-worldplay,1st_data,action_space_test,data-14-0.8x-175,0.12,24.00,0.02,803,31385,10
2026-06-23T12:13:17,hy-worldplay,1st_data,action_space_test,data-15-1.4x-250,0.24,24.00,0.03,645,31543,4
2026-06-23T12:18:53,hy-worldplay,1st_data,action_space_test,data-16-0.6x-150,0.12,24.00,0.03,666,31522,4
2026-06-23T12:24:45,hy-worldplay,1st_data,action_space_test,data-17-1.2x-225,0.19,24.00,0.03,694,31494,2
2026-06-23T12:31:09,hy-worldplay,1st_data,action_space_test,data-18-1.2x-225,0.38,24.00,0.03,713,31475,4
2026-06-23T12:37:29,hy-worldplay,1st_data,action_space_test,data-19-1.0x-200,0.28,24.00,0.03,1258,30930,4
2026-06-23T12:42:31,hy-worldplay,1st_data,action_space_test,data-2-0.6x-150,0.14,24.00,0.03,601,31587,3
2026-06-23T12:47:14,hy-worldplay,1st_data,action_space_test,data-20-0.8x-175,0.24,24.00,0.03,715,31473,3
2026-06-23T12:52:15,hy-worldplay,1st_data,action_space_test,data-21-1.0x-200,0.13,24.00,0.03,653,31535,1
2026-06-23T13:06:47,hy-worldplay,1st_data,action_space_test,data-22-0.8x-175,0.10,24.00,0.01,888,31300,3
2026-06-23T13:12:00,hy-worldplay,1st_data,action_space_test,data-23-0.6x-150,0.30,24.00,0.02,528,31660,2
2026-06-23T13:17:16,hy-worldplay,1st_data,action_space_test,data-24-0.6x-150,0.18,24.00,0.02,705,31483,4
2026-06-23T13:21:36,hy-worldplay,1st_data,action_space_test,data-3-1.0x-200,0.18,24.00,0.02,632,31556,3
2026-06-23T13:26:19,hy-worldplay,1st_data,action_space_test,data-4-0.6x-150,0.14,24.00,0.02,487,31701,5
2026-06-23T13:32:22,hy-worldplay,1st_data,action_space_test,data-5-0.8x-175,0.16,24.00,0.02,535,31653,4
2026-06-23T13:36:41,hy-worldplay,1st_data,action_space_test,data-6-1.2x-225,0.14,24.00,0.03,538,31650,0
2026-06-23T13:41:38,hy-worldplay,1st_data,action_space_test,data-7-1.4x-250,0.16,24.00,0.03,621,31567,3
2026-06-23T13:46:03,hy-worldplay,1st_data,action_space_test,data-8-1.2x-225,0.12,24.00,0.03,537,31651,4
2026-06-23T13:50:01,hy-worldplay,1st_data,action_space_test,data-9-1.4x-250,0.11,24.00,0.03,536,31652,1
2026-06-23T13:54:14,hy-worldplay,1st_data,mem_test,data-25,0.14,24.00,0.03,537,31651,1
2026-06-23T13:58:10,hy-worldplay,1st_data,mem_test,data-26,0.22,24.00,0.03,476,31712,4
2026-06-23T14:02:07,hy-worldplay,1st_data,mem_test,data-27,0.11,24.00,0.03,476,31712,3
2026-06-23T14:06:17,hy-worldplay,1st_data,mem_test,data-28,0.09,24.00,0.03,478,31710,3
2026-06-23T14:10:14,hy-worldplay,1st_data,mem_test,data-29,0.15,24.00,0.03,489,31699,2
2026-06-23T14:14:11,hy-worldplay,1st_data,mem_test,data-30,0.16,24.00,0.03,495,31693,1
2026-06-23T14:18:14,hy-worldplay,1st_data,mem_test,data-31,0.09,24.00,0.03,599,31589,3
2026-06-23T14:22:18,hy-worldplay,1st_data,mem_test,data-32,0.16,24.00,0.03,598,31590,1
2026-06-23T14:26:21,hy-worldplay,1st_data,mem_test,data-33,0.11,24.00,0.03,592,31596,2
2026-06-23T14:30:27,hy-worldplay,1st_data,mem_test,data-34,0.21,24.00,0.03,591,31597,0
2026-06-23T14:34:29,hy-worldplay,1st_data,mem_test,data-35,0.06,24.00,0.03,593,31595,2
2026-06-23T14:38:46,hy-worldplay,1st_data,mem_test,data-36,0.13,24.00,0.03,594,31594,2
2026-06-23T14:42:50,hy-worldplay,1st_data,mem_test,data-37,0.05,24.00,0.03,595,31593,3
2026-06-23T14:47:09,hy-worldplay,1st_data,mem_test,data-38,0.34,24.00,0.03,664,31524,1
2026-06-23T14:52:42,hy-worldplay,1st_data,mem_test,data-39,0.28,24.00,0.03,651,31537,0
2026-06-23T14:59:24,hy-worldplay,1st_data,mem_test,data-40,0.23,24.00,0.03,632,31556,5
2026-06-23T15:04:51,hy-worldplay,1st_data,mem_test,data-41,0.24,24.00,0.03,633,31555,5
2026-06-23T15:10:10,hy-worldplay,1st_data,mem_test,data-42,0.08,24.00,0.00,474,31714,2
2026-06-25T07:22:48,hy-worldplay,1st_data,mem_test,data-43,0.15,24.00,0.04,675,31513,4
